
fine_label utterance	
REGUL:regul	This document is titled: “IARC Follow Up Demonstrating Safety of Glyphosate” and details a number of goals including “invalidate relevance of IARC”; “prevent future bad IARC decisions on pesticides/GMOs”; and “Make sure determination doesn’t get more widely adopted within WHO”. at *1.
REGUL:regul	This document contains email correspondence between various Monsanto employees regarding the organization of a panel in collaboration with the International Consortium on Applied Bioeconomy Research (ICABR). Mr. Eric Sachs (Monsanto) proposes to “call Jess Rowland tomorrow” in order to enquire about Mr. Rowland’s availability as a panelist addressing “regulators more robust risk assessment process”. at *1. The panel was initiated in light of the “recent publicity about Round-up and cancer...” at *10.
REGUL:regul	This document contains email correspondence between Monsanto and former EPA Office of Pesticide Programs employee, Mary Manibusan (now exponent employee). Ms. Manibusan discusses her role as “co-chair with Jess Rowland” on the EPA CARC report; “lead toxicologist on a global pesticide review”; and service “on multiple internal review committees” in an attempt to “offer any assistance to support Monsanto product registrations and registration reviews” at *3.
REGUL:regul	These documents contain email correspondence between Dan Jenkins (Monsanto exec), William Heydens (Monsanto exec) and other colleagues. Jenkins relays to colleagues that Jess Rowland (EPA) called him out of the blue and said he deserved a medal if he could “kill” another government agency’s proposed review of glyphosate. ‘If I can kill this I should get a medal,” Rowland boasted to Jenkins, according to the email.
REGUL:regul	This document contains a forwarded email which outlines Monsanto’s regulatory strategy with respect to “addressing widespread confusion in the wake of the IARC classification...” at *1. “Recent Actions” include “significant outreach within the U.S. government to secure its engagement with the WHO in an effort to obtain that clarification. We have briefed key staff at EPA, USTR, USDA and the State Department as well as members of Congress.” at *2.
REGUL:regul	This document contains email correspondence between various Monsanto personnel wherein Daniel Jenkins expresses concerns over the ATSDR glyphosate review and the information garnered from Mr. Housenger at the EPA’s Office of Pesticide Programs regarding delaying the ATSDR review: “ATSDR Director and Branch Chief have promised Jack Housenger (Director of the US Office of Pesticide Programs) to put their report "on hold" until after EPA releases its preliminary risk assessment (PRA) for glyphosate... She describes ATSDR as being VERYconservative and IARC like in this regard as well as the fact that they are hazard based. Makes mevery nervous, but I asked Jack whether or not he was worried about ATSDR coming out withsomething different and he said he wasn’t and I think he was being genuine.” at *1, 2.
REGUL:regul	This document contains email correspondence between Jack Housenger, Director of the Office of Pesticide Programs (EPA), Daniel Jenkins (Monsanto), and Dr. William Heydens (Monsanto). Mr. Housenger reports to Mr. Jenkins that he has spoken to individuals at the Agency for Toxic Substances and Disease Registry (ATSDR), one of whom, the branch chief, Henry Abadin, “ended up saying that they would put glyphosate on hold holding the OPP risk assessment.” at *2. Dr. Heydens acknowledges with respect to the ATSDR decision to not review glyphosate:“hopefully that keeps them from doing anything too stupid.” at *1.
REGUL:regul	These documents contain an email from Dan Jenkins in which he expresses prior knowledge of Jess Rowland’s retirement from EPA in 5-6 months/ Jenkins: “Jess will be retiring from EPA in [around] 5--6 mos and could be useful as we move forward with ongoing glyphosate defense.”
REGUL:regul	This document contains email correspondence between various Monsanto personnel wherein it is stated: “As discussed on the weekly glyphosate call, the first two post-IARC glyphosate personal injury lawsuits in the U.S. were filed in late September. One case was filed in New York and another in California. We had anticipated such litigation for some time.” at *2.
REGUL:regul	This document contains email correspondence between Daniel Jenkins (Monsanto) and Jack Housenger (EPA OPP) regarding “atsdr”. Mr. Housenger informs Mr. Jenkins: “We met with cdc about a month ago. We talked about that. They are waiting for our glyphosate RA. And they agreed to share what they do.” at *2. Mr. Jenkins forwards the communication to Mr. David Heering (Monsanto), who responds: “Thanks for the update. Let us know if there is anything we can do to help.” at *1.
REGUL:regul	In these documents, Monsanto internal memoranda outlines goals for glyphosate: “Persuade EPA to follow Europe and Canada in defending the science behind a determination that glyphosate isnot carcinogenic and initiate the glyphosate preliminary risk assessment public comment without an SAP. At a minimum, persuade EPA not to announce or otherwise make final decisions regarding an SAP until after JMPR in May 2016.”
REGUL:regul	This document contains email correspondence between Monsanto regulatory affairs employee Mr. Daniel Jenkins and members of Croplife America wherein Mr. Jenkins informs Ms. Janet Collins (Croplife) that Monsanto has been urging the EPA to not convene the Scientific Advisory Panel to review the EPA’s 2016 glyphosate issue paper: “Find it troubling that he’s saying it publicly, as we are urging them not to. It’s a very bad move to be so equivocal, especially when EFSA is so definitive and hopefully JMPR will be soon too.” at *2.
REGUL:regul	This document contains email correspondence between various Monsanto personnel wherein Jeremy Stump discloses details of a meeting he and Mr. Jenkins had with EPA officials “Jim Jones and Jack Housenger earlier this afternoon.” at *1. With respect to glyphosate, “They wouldn't give a clear answer on when they might announce SAB/P...We argued that they should wait on making any announcements given upcoming JMPR and possibly other gov’t determinations.” at *2. Mr. Heering responds: “Did they comment on the suggestion to wait onannouncing the SAP/B until after JMPR and other country announcements?” at *1.
REGUL:regul	This document contains email correspondence between various Monsanto personnel wherein Dr.
REGUL:regul	John Lynch states: “To date I have eight industry associations, plus CropLife Canada, who have expressed interest in engaging in further discussions on how to collaborate as a more substantial critical mass, representing a significant chunk of Canada’s GDP and innovation investments, to capture the attention of the federal government and encourage an approach to motivate IARC to make adjustments to their current inappropriate practices.” at *2.
REGUL:regul	In these documents EPA official Khue Nguyen asks Monsanto personnel for access to EU cancer data for glyphosate. Nguyen is put in contact with a representative from Monsanto Japan who will coordinate to provide EPA with Japan’s Food Safety Commission (FSC) Assessment Report
REGUL:regul	These documents contain a set of “talking points” in anticipation of Monsanto’s meeting with EPA director Gina McCarthy. The talking points include: “There is already enough for EPA to act without a SAP”; “If she pushes back on reviews by other agencies Hugh needs to question her as to why they then considered IARC's flawed classification and again, why are you convening an SAP when your own internal scientists have confirmed the safety of glyphosate”; “Why is this being politicized?” at *2.
CHEMI:chemi	The first document (MONGLY06653096) contains email correspondence between various Monsanto personnel regarding “dermal penetration studies” wherein Dr. William Heydens notes the presence of “certain co-formulants like humectants that will make it highly likely we will get large amounts penetrating the skin.” at *1. The second document (MONGLY01832749) contains acknowledgments by Dr. Daniel Goldstein that a humectant such as ethylene glycol (which is present in most Roundup formulations) is toxic to children at 70 cc of Roundup with 5% of ethylene glycol. at *1. The third document (MONGLY01745304) is a fact sheet about ethylene glycol which indicates its presence in Roundup formulations (“less than 2%”) and that “EG is a significant human toxin”. at *1.
CHEMI:chemi	Email correspondence re Roundup droplet size.
CHEMI:chemi	Email exchange re operator exposure that discusses skin absorption end points in the context of meeting, or not being able to meet, German or EU guidelines for glyphosate absorption. Wester study mentioned.
CHEMI:chemi	Email correspondence re glyphosate penetration through gloves.
CHEMI:chemi	This document contains email correspondence between various Monsanto personnel wherein Dr. William Heydens observes with respect to two Monsanto rat studies: “Regarding acute toxicity, Terry, Donna and I reviewed mortality data from the inhalation database for IPA, NH4-, MEA and K-glyphosate formulations. Based on the mortality data seen in those studies, it is not outside the realm of possibilities that the 3 deaths were treatment – related.” at *2.
CHEMI:chemi	The first document (MONGLY06424476) contains email correspondence between various Monsanto personnel regarding a 2002 Monsanto study which observed absorption of the surfactant (without glyphosate) in the GI Tract. Dr. Charles Healy (Monsanto) reports that the results showed “Absorption was at least 56% of dose at dosages of 1 and 10 mg/kg. Approximately 17-27% of the dose was eliminated in the urine and approximately 31-36% of the dose was found in the bile.” at *2 The second document (MONGLY06409924) contains further discussion of this issue, stating that Monsanto’s purpose for conducting the study, which was “to see results which show no GI tract absorption of a surfactant in the tallow/ether amine groups.” MONGLY06409924 at *1. Indeed, Dr. Healy states in MONGLY06424476 that: “Basically what we demonstrated was that the material is absorbed through the GI tract as shown. Nothing I am aware of that needs to be reported. We were hoping that we could demonstrate that the material was not absorbed as a means to obviate the need to perform toxicity testing with similar inert ingredients. Obviously that hope was not realized.” at *2.
CHEMI:chemi	Exposure Estimate Refinements
CHEMI:chemi	Internal discussion re absorption wherein risks of running a new study are contemplated.
CHEMI:chemi	These documents contain email correspondence between various Monsanto personnel wherein Richard Garnett discusses the issue of acute toxicity via inhalation. Mr. Garnett states that glyphosate would be classified in the EU as “T Toxic; R23 Toxic by inhalation” based on a study he cites. at *1. The attachment is Monsanto Study “An Acute Nose-Only Inhalation Toxicity Study in Rats with Mon 78623”. This study is one of the studies referenced by Dr. Heydens in the previous (MONGLY06722561) document to conclude that “it is not outside the realm of possibilities that the 3 deaths were treatment-related.” MONGLY0672256 at *2.
CHEMI:chemi	This document contains email correspondence between Richard Garnett, David Saltmiras, Donna Farmer and other Monsanto employees discussing glyphosate ADME. Garnett writes that Monsanto “needs solid data for ADME arising from dermal exposure.” He continues: 11/10/2008 Documents Released: 3/15/2017 “The movement of glyphosate in the blood flow from dermal contact, is different to that through oral or intravenous exposure. The little data we have suggests that the excretion is significantly more through the faeces than the urine…Dermal exposure is the greatest risk of exposure for operators. Therefore, we need to be secure on the ADME of such exposure.” Unfortunately, despite Garnett’s recommendation, Monsanto declined to do additional testing on dermal absorption because the potential of finding a new glyphosate metabolite was “too risky.” The issue of whether glyphosate is excreted through the urine rather than feces is important because Monsanto only considers urine levels of glyphosate in an effort to underestimate glyphosate exposure and does not measure levels in feces. In their depositions, David Saltmiras and Donna Farmer both deny that dermally absorbed glyphosate is excreted through the feces.
CHEMI:chemi	Monsanto Spain employee admits that “a higher penetration could happen in the presence of tallow amine or other surfactants.”
CHEMI:chemi	Emails discussion re absorption wherein it is stated that “glyphosate rat ADME study also shows that levels in bone are significantly higher than those in any other tissue/organ.”
CHEMI:chemi	This document contains email correspondence between Maurice De Billot (Monsanto) and Christophe Gustin, wherein Mr. De Billot discusses the difficulties of dermal absorption using the UK POEM (The UK Predictive Operator Exposure Model) metric: “In Europe we are getting prepared to submit MON 79991 (720g/kg) for approval under the new Reg 1107/2009. We ran the UKPOEM model using a dermal penetration value of 3% and do not pass when applying 3.6kg/ha for the tractor mounted sprayer. I am aware of the set of studies that you ran on dermal absorption using pure K-salt and IPA-salt and also MON 52276 and MON 79351 which showed dermal absorption values of 1%. Putting 1% in the model we get a good result, so will need to show that the 1% dermal absorption numbers are equally valid for the MON 79991 formulation.” at *2.
CHEMI:chemi	Monsanto employees discuss Roundup dermal penetration rates.
CHEMI:chemi	Absorption, Distribution and Excretion Study Summaries
CHEMI:chemi	This document contains a segment of David Saltmiras’ deposition. The questioning centers on dermal absorption and excretion of Roundup. Saltmiras did not appear to have all the data: 1/31/2017 Documents Released: 3/15/2017 Plaintiffs Counsel: [Y]ou're aware that it's more appropriate to measure -- the excretion [of glyphosate] is significantly more in the feces than in the urine for dermal absorption of Roundup, right? Saltmiras: There is no scientific basis for saying that glyphosate absorbed through the skin is found in the feces. That's utter nonsense. I don't know where you're coming up with this.
REGUL:regul	EPA Tech Review: Toxicology, plus communications with Monsanto.
REGUL:regul	EPA comment on n-nitroso compounds in glyphosate
REGUL:regul	GLP and Protocol Compliance MAP Analytical Support Glyphosate Toxicological Studies
REGUL:regul	This document contains a letter from Dr. Orville E. Paynter to Dr. Robert Taylor re the evaluation of an IBT study wherein Dr. Paynter explains the reasons for the study’s invalidity.
REGUL:regul	This document contains a letter from Dr. Orville E. Paynter to Dr. Robert Taylor re the evaluation of an IBT study wherein Dr. Paynter explains the reasons for the study’s invalidity.
REGUL:regul	Results of Maibach study
REGUL:regul	Two memos re Roundup mouse study.
REGUL:regul	Memo re Feb. 21, 1985 meeting.
REGUL:regul	EPA consensus view of glyphosate.
REGUL:regul	Proposal to classify glyphosate as level C human carcinogen.
REGUL:regul	Mouse slides sent to Dr. Marvin Kuschner; a pathologist Monsanto hired to review kidney tissue slides cited by EPA in 1985 consensus review for Class C classification. Sent 4-3-85, signed for by Kuschner 4-14-85.
REGUL:regul	Memo re Glyphosate 1985 EPA status.
REGUL:regul	Memo re 1985 SAP meeting
REGUL:regul	Memo from F Serdy to Monsanto re mouse oncogenicity study.
REGUL:regul	This document contains data submitted by Monsanto the EPA Feb 11, 1986 SAP in support for the contention that glyphosate is not carcinogenic.
REGUL:regul	Transcript of SAP discussion
REGUL:regul	Glyphosate Re-registration Standard.
REGUL:regul	This document is titled “gly Roundup worker safety” and contains regulatory information regarding the use of PPE in the application of Roundup.
REGUL:regul	Monsanto Response to EPA Request for Historical Control Data Re: Glyphosate Feeding Study in Mice (1988)
REGUL:regul	This series of documents contains back and forth with EPA, Monsanto, some SAP and expert summaries regarding whether or not a new mouse study was required due to the renal tumor findings in the repeat study done after the IBT scandal. These are discussions after deciding to include the magic tumor and Monsanto was asserting that the historical range in controls was 0-7.1% and the K&H 6.6% in the high dose was within that range, plus the 30,000mg was too high above MTD. Monsanto falsely asserted to EPA that the historical range was 0-7.1% when the max was actually 4.7%. EPA called them out for it, as well as for their asserting a couple of inapplicable studies. The K&H 6.6% was greater than the historical range of 4.7%. Notwithstanding, EPA decided not to require the additional mouse study, an ongoing rat study would be enough.
REGUL:regul	This document contains a series of audits of Craven Laboratories.
REGUL:regul	This document contains a letter from F.M Triebe regarding an inspection at Craven Laboratories. The inspector identifies several issues subject to inspection.
REGUL:regul	EPA correspondence re glyphosate chronic toxicity & carcinogenicity study
REGUL:regul	Monsanto Memo re EPA review of glyphosate chronic rat study: “As we were aware, the Toxicology Branch has recommended that the carcinogenic potential of glyphosate be addressed by the Peer Review Committee, based on the high incidences of pancreatic islet cell tumors in each of the treated male groups.”
REGUL:regul	Peer Review of Glyphosate
REGUL:regul	This document contains correspondence between the EPA and Monsanto wherein the agency admonishes Monsanto for an advertising which the agency perceived to contain misleading messages re Roundup.
REGUL:regul	Information from Annex 7 of the European Commission report.
REGUL:regul	Internal Monsanto documents discussing scientific outreach.
REGUL:regul	This document contains email correspondence between Monsanto employees Donna Farmer, Marian Bleeke, John Acquavella, Thomas Hoogheem and others regarding report on 4th scientific outreach meeting - Maastricht Jan 14, 2000, wherein Bleeke wrote: “On surfactants - we are currently exploring what kinds of environmental fate studies to conduct with surfactants….”
REGUL:regul	This document contains email correspondence between Monsanto employees Donna Farmer, Daniel Goldstein, Andy Hedgecock, John Acquavella and others regarding Governor signs AB 2260 school pesticide bill where in Farmer wrote: “If you look up glyphosate on the DPR web site below that you provided... the last time it was updated was 1992 and—regarding oncogenicity it says no data gap - possible adverse effect!!!!! We need to work to ensure that we get the most recent /accurate assessments/ info into their new website.... even the PAN site says no onco, no nothing!! Not a bad actor!!”
REGUL:regul	Donna Farmer admits that Monsanto is working behind the scenes to alter a government website’s info on glyphosate. “[h]ow about the CAL EPA site that claims glyphosate causes tumors - yes a government site - we are working behind the scenes to get that changed!”
REGUL:regul	This series of documents contains email exchanges between various Monsanto employees re “mutagenicity issue in Finland” wherein Dr. Farmer states: “Mark was not—managing that well and that almost landed us with Parry calling glyphosate genotoxic..”— NOTE: MONGLY00891769 was previously released with less redactions
REGUL:regul	This document contains email correspondence between Monsanto employees Donna Farmer, Abby Li, Daniel Goldstein, John Acquavella, William Heydens and Janice Armstrong regarding Conflicts of Interest at IARC (WHO)
REGUL:regul	This document contains an email correspondence that confirms Richard Garnett was assigned the task of “coordinator and filter for glyphosate issues in Europe...” Among Garnett’s listed responsibilities – assemble a team to “kill” issues related to glyphosate that popped up in the scientific literature. This job was created in response to the Sea Urchin study which showed that the Roundup ingredients acted synergistically to affect cell cycle regulation. Marc, et al. Pesticide Roundup provokes cell division dysfunction at the level of CDK1/cyclin B activation, Chem Res Toxicol. 2002 Mar;15(3):326-31.
REGUL:regul	Donna Farmer admits that Christophe Gustine and Richard Garnett have been working behind the scenes with the UK government on glyphosate issues (FFES study).
REGUL:regul	This document is the custodial file for Dr. Mark Martens, Monsanto’s Toxicology Director, Europe/Africa from 1994 to approximately 2004. The document describes Martens’ job duties as “gathering (i.e. literature search, Monsanto studies, and commissioning of toxicology studies in contract laboratories), selection and interpretation of health effects data within the European regulatory context … positioning of cancer classification issues of herbicides ... and registration defense of Monsanto's pesticides in EU member states...”
REGUL:regul	This document contains email correspondence wherein Richard Garnett is described as being put in charge of protecting “tallow amine formulations” in Europe and to counter allegations of “synergistic effects of tallow amine with glyphosate.” Garnett was also key to managing issues with the toxicity of surfactants that have regularly arisen in Europe, but not the United States. Monsanto uses tallow amine as a surfactant in both Europe and the U.S., but Europe has been more vigilant in regulating this toxic chemical which is being banned later this year.
REGUL:regul	Internal discussion re how to leverage epi data with EPA
REGUL:regul	MONGLY00582206 contains a PowerPoint presentation by David Saltmiras titled “glyphosate product overview, toxicology, regulatory submissions and product support wherein Dr. Saltmiras identifies Monsanto’s freedom to operate goals. The attachment (MONGLY00582233) is a native excel spreadsheet identifying exposure metrics.
REGUL:regul	EPA Inert Ingredients Review
REGUL:regul	Results of AGQA sampling and testing of glyphosate indicate ‘results are non-compliant for the levels of the toxicologically significant impurity NNG as a relative level.’
REGUL:regul	David Saltmiras discussing his meeting with Roland Solecki of BfR
REGUL:regul	Internal correspondence wherein Steven Levine says: “A group of authors from CLA and ACC, that I am part of, have mostly drafted a WoE paper and are working behind the scenes to try and get EPA to the table to work with stakeholders on developing a consensus WoE approach. We have been working on this for a number of years without any luck but things may change with a new science advisor brought on at the Agency that we have a history of working with.”
REGUL:regul	Email correspondence between Bill Heydens, Donna Farmer and others re: Roundup branding. Includes attachment Initial Evaluation of EPA Category C/Suggestive Carcinogens According to Proposed Cancer Criteria
REGUL:regul	CropLife America (CLA) Registration Committee Meeting
REGUL:regul	MONGLY04156659 is an internal correspondence wherein it is stated that Monsanto has been successful in changing the EPA’s mind re residue level data through industry groups. MONGLY04156664 is an EPA Memo, Subject: Regulatory Implications Related to Recent Assessment by HED on Adjuvants
REGUL:regul	This document contains text-message correspondence between Mr. Daniel Jenkins, various Monsanto employees, and various EPA officials regarding regulatory aspects of glyphosate. In reference to the United States Department of Agriculture, Mr. Jenkins comments: “might want to tell them we’re going to need their support for glyphosate...We’re in for a tough ride[.]” at *2. Mr. Jenkins also comments: “Jess is doing a nice job at EPA[.]” at *1. Jennifer Listello asks: “Is there anyone we can get to in EPA?” at *3. With regard to IARC, Mr. Jenkins comments: “Got john to agree to talk about how we might work together on changing IARC communication[.]” at *4-5. Mr. Jenkins asks Ms. Mary Manibusan (formerly EPA and co-chair with Jess Rowland on CARC publication): “do you know folks at ATSDR in HHS?” Ms. Manibusan responds: “Yes. Where specifically…on Tox profiles?” After Mr. Jenkins confirms, Ms. Manibusan responds: “I know lots of people. You can count o[n] me.” Mr. Jenkins informs her that: “we’re trying to do everything we can to keep from having a domestic IARC occur w this group. may need your help... I'll share some info, you tell me what you think we might be able to do, who you may know, etc ok?” to which Ms. Manibusan agrees. at *5. Mr. Jenkins also contacts Mr. Ty Vaughn: “I think we need to talk about a political level EPA strategy and then try to build a consensus plan w Michael on several fronts: glyphosate…we’re not in good shape and we need to make a plan[.]” at *6. Following text messaging with Mr. Jack Housenger (EPA), Mr. Jenkins comments: “Spoke to EPA: is going to conclude that IARC is wrong. So is EFSA….pushed them to make sure atsdr is aligned, said they would…they’re looking into getting a contact for me at cdc re bio monitoring” at *6-7.
REGUL:regul	Potential Prop 65 warning issue due to level of ethylene oxide in Roundup formulation.
REGUL:regul	Daniel Jenkins Regulatory Notebook
REGUL:regul	MONGLY03829282 contains an email discussion re concerns that the level of 1, 4-Dioxane may trigger a warning requirement in CA due to Prop 65.
REGUL:regul	Email re discussion with EPA regarding Roundup registration issues.
REGUL:regul	EPA correspondence Re: Label Amendment / Roundup Weed & Grass Killer Concentrate Plus EPA Reg. No.: 71995-29
REGUL:regul	MONGLY02740203 is an email from Daniel Goldstein re third party response to IARC. MONGLY02740206- MONGLY02740208 is an attachment to Goldstein’s email (General Suggestions on Approach).
REGUL:regul	This document contains an email exchange between Monsanto personnel and BfR (Germany) Chief Roland Solecki.
REGUL:regul	The documents contain correspondence between Dr. Tom Sorahan (Monsanto consultant), Donna Farmer (Monsanto Toxicologist) concerning the IARC Vol 112 Working Group. Dr. Sorahan, who was an observer for the 112 Monograph, told Farmer and others cc’d on the email: “…I think questions the epi sub-panel asked me about my recent multiple myeloma paper (Sorahan, 2015) were instrumental in not having multiple myeloma included on the charge sheet.”
REGUL:regul	Monsanto discussion of IARC and EPA
REGUL:regul	Email discussing telephone meeting between BfR and Monsanto
REGUL:regul	Monsanto Executive Daniel Jenkins Urging EPA to “Correct Mistakes” to Record on Glyphosate
REGUL:regul	This document is an email from Whitney Christian (Cardno ChemRisk) to David Saltmiras asking if Cardno can help Monsanto with the litigation issue.
REGUL:regul	Monsanto communications with German official re: IARC Monograph 112.
REGUL:regul	This document contains email correspondence between various Monsanto employees regarding the organization of a panel in collaboration with the International Consortium on Applied Bioeconomy Research (ICABR). Mr. Eric Sachs (Monsanto) proposes to “call Jess Rowland tomorrow” in order to enquire about Mr. Rowland’s availability as a panelist addressing “regulators more robust risk assessment process”. at *1. The panel was initiated in light of the “recent publicity about Round-up and cancer…” at *10.
REGUL:regul	This document contains email correspondence between Monsanto and former EPA Office of Pesticide Programs employee, Mary Manibusan (now exponent employee). Ms. Manibusan discusses her role as “co-chair with Jess Rowland” on the EPA CARC report; “lead toxicologist on a global pesticide review”; and service “on multiple internal review committees” in an attempt to “offer any assistance to support Monsanto product registrations and registration reviews” at *3
REGUL:regul	This document is an email correspondence between Cardno ChemRisk’s Monty Liong and Monsanto’s Nair Rashmi, Daniel Goldstein, Bill Heydens, and others discussing Cardno ChemRisk’s proposal for work following IARC classification.
REGUL:regul	This document contains email correspondence between Monsanto employees Donna Farmer, William Heydens, Eric Sachs and others regarding NEED INPUT: WHO report on Glyphosate and Cancer - ICABR Session in June, wherein Heydens writes: “... the Epidemiology conclusion was the least of our problems at the IARC review,that it was really the animal toxicology and genetox (MOA) groups that went way, way overboard and killed us.”
REGUL:regul	MONGLY00937355 contains an email from Katie Miller of Data Group Management to various Monsanto employees containing the agendas and minutes of various Joint Glyphosate Task Force (JGTF) meetings. MONGLY00937356 is JGTF meeting minutes from March 6, 2015 MONGLY00937359 is JGTF meeting minutes from March 20, 2015 MONGLY00937361 is JGTF meeting minutes from April 15, 2015
REGUL:regul	Internal discussion indicating that Monsanto cannot convincingly argue to purchasers that Roundup is not a carcinogen in light of IARC. Email subject “Ontario Airport/City of Los Angeles bid-Carcinogen disclaimer
REGUL:regul	This document contains email correspondence between Monsanto employees David Saltmiras, William Heydens, and Terri Spanogle, Toxicologist, Cheminova, regarding Glyphosate - Cheminova's Chronic Rat and Mouse Oncogenicity Studies, wherein Spanogle writes: “... the EPA Chemical Review Manager for glyphosate asked Cheminova to provide them with our rat chronic tox/onco study and mouse oncogenicity study (Atkinson, et al. 1993a,b).”
REGUL:regul	This document contains a forwarded email which outlines Monsanto’s regulatory strategy with respect to “addressing widespread confusion in the wake of the IARC classification…” at *1. “Recent Actions” include “significant outreach within the U.S. government to secure its engagement with the WHO in an effort to obtain that clarification. We have briefed key staff at EPA, USTR, USDA and the State Department as well as members of Congress.” at *2.
REGUL:regul	This document contains email correspondence between various Monsanto personnel wherein Daniel Jenkins expresses concerns over the ATSDR glyphosate review and the information garnered from Mr. Housenger at the EPA’s Office of Pesticide Programs regarding delaying the ATSDR review: “ATSDR Director and Branch Chief have promised Jack Housenger (Director of the US Office of Pesticide Programs) to put their report "on hold" until after EPA releases its preliminary risk assessment (PRA) for glyphosate… She describes ATSDR as being VERY conservative and IARC like in this regard as well as the fact that they are hazard based. Makes me very nervous, but I asked Jack whether or not he was worried about ATSDR coming out with something different and he said he wasn’t and I think he was being genuine.” at *1, 2.
REGUL:regul	This document contains email correspondence between Jack Housenger, Director of the Office of Pesticide Programs (EPA), Daniel Jenkins (Monsanto), and Dr. William Heydens (Monsanto). Mr. Housenger reports to Mr. Jenkins that he has spoken to individuals at the Agency for Toxic Substances and Disease Registry (ATSDR), one of whom, the branch chief, Henry Abadin, “ended up saying that they would put glyphosate on hold holding the OPP risk assessment.” at *2. Dr. Heydens acknowledges with respect to the ATSDR decision to not review glyphosate: “hopefully that keeps them from doing anything too stupid.” at *1.
REGUL:regul	This is an email discussion between Melissa Duncan, Dan Jenkins, Ty Vaughn and others re Glyphosate Steering Committee, in which efforts to prevent ASTDR from conducting a carcinogenicity analysis of glyphosate/Roundup, suggesting they write to “HHS and EPA complaining that his is "duplicative" and a waste of taxpayer expense? We would like to try and pitch this to a reporter inside the beltway and thought a letter could be valuable to start that dialogue.” Summarizes Monsanto discussions with EPA and HHS officials to accomplish preventing ATSDR analysis.
REGUL:regul	Email exchange between Dan Jenkins, Steven Levine, Donna Farmer, William Heydens and other Monsanto employees discussing a meeting with the U.S. Agency for Toxic Substances & Disease Registry (ATSDR). In the email, Dan Jenkins says, “BTW EPA thinks our review is particularly important for ATSDR to be aware of…” then copy/pastes a correspondence with Jess Rowland (EPA), in which Rowland says “ATSDR should have this one” - a link to the Greim 2015 review
REGUL:regul	Label Amendment - Reformatting, additional marketing claims, new mixing—instructions for concentrate refills into a ready-to-use container of EPA Reg. No.—71995-51—
REGUL:regul	MONGLY02451585 is a 7-24-2015 Steven Gould email about “no glyphosate” issue snowballing in NorCal, Marin County Water District banning roundup after IARC decision MONGLY02451588 is Pesticide Research Institute int PowerPoint: The Studies Behind the IARC Cancer Listing for Glyphosate, citing studies IARC relied upon, indicates: “We don't know the cancer potency of glyphosate, but both animal and human studies indicate that tumors occur in individuals exposed to the highest doses, suggesting a relatively low potency. Implications: People exposed to high levels of glyphosate have more reason to be concerned than those exposed to low levels or only occasionally.• Caveat: Children typically more susceptible to carcinogens. Potency is assumed to be higher for them.”
REGUL:regul	Internal Presentation: “Review of IARC’s Opinion on Glyphosate (Animal Carcinogenicity Working Group) August 18, 2015.
REGUL:regul	Agenda for JGTF meeting.
REGUL:regul	Notes of Daniel Jenkins re various regulatory issues.
REGUL:regul	This document is an email exchange between various Biotechnology Industry Organization (BIO) personnel and Monsanto discussing talking points for the Senate Ag committee. Tamar Haspel’s piece on Roundup is to be included as a handout…”She does a great job of putting the IARC issue into context.”
REGUL:regul	This document contains email exchanges between various ORD-EPA people assigned to work on the ORD assessment for Admin McCarthy regarding the differences in EPA-OPP's classification of glyphosate and IARC's classification of glyphosate. The emails provide a clear explanation of where the ORD scientists were coming down re: glyphosate and show the political back-and-forth between agency officials.
REGUL:regul	In these documents, Monsanto internal memoranda outlines goals for glyphosate: “Persuade EPA to follow Europe and Canada in defending the science behind a determination that glyphosate is not carcinogenic and initiate the glyphosate preliminary risk assessment public comment without an SAP. At a minimum, persuade EPA not to announce or otherwise make final decisions regarding an SAP until after JMPR in May 2016.”
REGUL:regul	Internal Government Affairs Update
REGUL:regul	This document contains email correspondence between various Monsanto personnel wherein Jeremy Stump discloses details of a meeting he and Mr. Jenkins had with EPA officials “Jim Jones and Jack Housenger earlier this afternoon.” at *1. With respect to glyphosate, “They wouldn't give a clear answer on when they might announce SAB/P…We argued that they should wait on making any announcements given upcoming JMPR and possibly other gov’t determinations.” at *2. Mr. Heering responds: “Did they comment on the suggestion to wait on announcing the SAP/B until after JMPR and other country announcements?” at *1.
REGUL:regul	Memo re EPA influence for defending glyphosate
REGUL:regul	Discussion re influencing the EPA with meeting
REGUL:regul	Heydens suggestions re influence EPA meeting
REGUL:regul	This document contains email correspondence between various Monsanto personnel re: agenda for MEDTOX meeting.
REGUL:regul	This document contains email correspondence between various Monsanto personnel wherein David Carpintero discusses the French ban of Roundup tallowamine surfactant: “We are expecting the letter of intention from French regulator ANSES very soon, and it might point to ‘imminent health risk’ regarding the use of tallowamine. We do not agree with the withdrawal but we will abide. We simple would need the argumentation for the ban/withdrawal to not be based on ‘human health’ but other on considerations like precautionary principle. The consequences of this ban if referring to human health risks have the potential to go beyond France and would potentially have global and trade impact. It is therefore of essence that any intention to ban does not refer to imminent human health risk.” at *2.
REGUL:regul	These documents contain correspondence between EPA official Khue Nguyen (Chemical Review Manager) and Monsanto executive Dan Jenkins. Nguyen outlines questions for an upcoming meeting as part of registration review for glyphosate.
